time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries
2020-06-15,32785,1208,20654,2240,55,327
2020-06-16,34159,1374,21682,2303,63,283
2020-06-17,35552,1393,22645,2395,92,338
2020-06-18,37510,1958,24302,2487,92,209
2020-06-19,39570,2060,25151,2568,81,1130
2020-06-20,41204,1634,26396,2602,34,355
2020-06-21,42785,1581,27405,2652,50,522
2020-06-22,44931,2146,29042,2736,84,425
2020-06-23,47203,2272,30799,2828,92,423
2020-06-24,49851,2648,33107,2928,100,240
2020-06-25,52457,2606,34652,3017,89,972
2020-06-26,55343,2886,33821,3106,89,3628
2020-06-27,57744,2401,35435,3166,60,727
2020-06-28,59933,2189,36567,3232,66,991
2020-06-29,62268,2335,37772,3358,126,1004
2020-06-30,64530,2262,39073,3429,71,890
2020-07-01,67197,2667,40681,3476,47,1012
2020-07-02,69941,2744,42194,3561,85,1146
2020-07-03,72786,2845,43880,3682,121,1038
2020-07-04,75376,2590,45638,3808,126,706
2020-07-05,77815,2439,46295,3923,115,1667
2020-07-06,80447,2632,47897,4019,96,934
2020-07-07,83426,2979,49158,4173,154,1564
2020-07-08,87030,3604,46196,4332,159,6407
2020-07-09,90693,3663,47869,4511,179,1811
2020-07-10,94060,3367,50433,4643,132,671
2020-07-11,97509,3449,51331,4770,127,2424
2020-07-12,100166,2657,52537,4935,165,1286
2020-07-13,103265,3099,54037,5055,120,1479
2020-07-14,106910,3645,56181,5262,207,1294
2020-07-15,111146,4236,58393,5455,193,1831
2020-07-16,114783,3637,60027,5636,181,1822
2020-07-17,119301,4518,63674,5847,211,660
2020-07-18,122524,3223,63878,6039,192,2827
2020-07-19,126755,4231,66491,6159,120,1498
2020-07-20,130774,4019,68550,6311,152,1808
2020-07-21,136118,5344,70997,6523,212,2685
2020-07-22,141900,5782,74602,6767,244,1933
2020-07-23,148027,6127,78227,6985,218,2284
2020-07-24,153520,5493,80842,7231,246,2632
2020-07-25,158334,4814,82892,7420,189,2575
2020-07-26,162526,4192,84449,7559,139,2496
2020-07-27,167416,4890,87120,7721,162,2057
2020-07-28,173355,5939,90345,7927,206,2508
2020-07-29,178996,5641,93024,8117,190,2772
2020-07-30,185373,6377,96467,8310,193,2741
2020-07-31,191302,5929,99016,8506,196,3184
2020-08-01,196543,5241,101327,8717,211,2719
2020-08-02,201919,5376,104039,8854,137,2527
2020-08-03,206743,4824,106404,9037,183,2276
2020-08-04,213535,6792,110103,9303,266,2827
2020-08-05,220682,7147,114166,9568,265,2819
2020-08-06,228195,7513,118499,9844,276,2904
2020-08-07,235677,7482,122261,10119,275,3445
2020-08-08,241811,6134,123251,10318,199,4945
2020-08-09,246499,4688,65939,10451,133,61867
2020-08-10,253868,7369,68289,10605,154,4865
2020-08-11,260911,7043,68702,10820,215,6415
2020-08-12,268574,7663,70222,11069,249,5894
2020-08-13,276072,7498,72350,11288,219,5151
2020-08-14,282437,6365,71901,11531,243,6571
2020-08-15,289100,6663,71642,11761,230,6692
2020-08-16,294569,5469,70947,11920,159,6005
2020-08-17,299126,4557,69185,12091,171,6148
2020-08-18,305966,6840,70165,12270,179,5681
2020-08-19,312659,6693,71383,12551,281,5194
2020-08-20,320884,8225,74421,12812,261,4926
2020-08-21,329043,8159,76152,13085,273,6155
2020-08-22,336802,7759,77707,13314,229,5975
2020-08-23,342154,5352,77082,13672,358,5619
2020-08-24,350867,8713,80074,14004,332,5389
2020-08-25,359638,8771,82150,14286,282,6413
2020-08-26,370188,10550,86777,14610,324,5599
2020-08-27,380292,10104,90924,14910,300,5657
2020-08-28,392009,11717,96644,15200,290,5707
2020-08-29,401239,9230,98638,15381,181,7055
2020-08-30,408426,7187,98861,15558,177,6787
2020-08-31,417735,9309,100680,15860,302,7188
2020-09-01,428239,10504,103702,16161,301,7181
2020-09-02,439172,10933,107214,16428,267,7154
2020-09-03,451198,12026,112062,16675,247,6931
2020-09-04,461882,10684,113334,16927,252,9160
2020-09-05,471806,9924,114327,17098,171,8760
2020-09-06,478792,6986,112426,17234,136,8751
2020-09-07,488007,9215,113104,17515,281,8256
2020-09-08,500034,12027,115698,17746,231,9202
2020-09-09,512293,12259,111835,17968,222,15900
2020-09-10,524198,11905,115884,18216,248,7608
2020-09-11,535705,11507,117175,18409,193,10023
2020-09-12,546481,10776,118127,18583,174,9650
2020-09-13,555537,9056,117335,18689,106,9742
2020-09-14,565446,9909,117610,18883,194,9440
2020-09-15,577338,11892,119404,19051,168,9930
2020-09-16,589012,11674,121548,19201,150,9380
2020-09-17,601713,12701,126007,19359,158,8084
2020-09-18,613658,11945,126842,19530,171,10939
2020-09-19,622934,9276,125227,19630,100,10791
2020-09-20,631365,8431,123440,19694,64,10154
2020-09-21,640147,8782,111788,19796,102,20332
2020-09-22,652174,12027,115061,19885,89,8665
2020-09-23,664799,12625,119319,19994,109,8258
2020-09-24,678266,13467,121616,20061,67,11103
2020-09-25,691235,12969,124189,20122,61,10335
2020-09-26,702484,11249,125833,20162,40,9565
2020-09-27,711325,8841,125205,20185,23,9446
2020-09-28,723132,11807,126183,20234,49,10780
2020-09-29,736609,13477,130485,20267,33,9142
2020-09-30,751001,14392,136074,20282,15,8788
2020-10-01,765002,14001,141574,20288,6,8495
2020-10-02,779689,14687,144575,20599,311,11375
2020-10-03,790818,11129,143909,20795,196,11599
2020-10-04,798486,7668,140796,21018,223,10558
2020-10-05,809728,11242,139243,21468,450,12345
2020-10-06,824468,14740,142369,21827,359,11255
2020-10-07,840915,16447,147964,22226,399,10453
2020-10-08,856369,15454,148815,22710,484,14119
2020-10-09,871468,15099,151102,23225,515,12297
2020-10-10,883882,12414,150837,23581,356,12323
2020-10-11,894206,10324,148958,23868,287,11916
2020-10-12,903730,9524,146962,24186,318,11202
2020-10-13,917035,13305,150228,24572,386,9653
2020-10-14,931967,14932,155900,24921,349,8911
2020-10-15,949063,17096,158862,25342,421,13713
2020-10-16,965609,16546,161385,25723,381,13642
2020-10-17,979119,13510,161838,26107,384,12673
2020-10-18,989680,10561,159448,26267,160,12791
2020-10-19,1002662,12982,171981,26716,449,0
2020-10-20,1018999,16337,162252,27100,384,25682
2020-10-21,1037325,18326,169286,27519,419,10873
