time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries
2020-07-16,173838,534,64689,30113,18,216
2020-07-17,174674,836,65314,30127,14,197
2020-07-18,175539,865,66170,30136,9,0
2020-07-19,176404,865,67027,30144,8,0
2020-07-20,176754,350,67369,30152,8,0
2020-07-21,177338,584,67439,30165,13,501
2020-07-22,178336,998,68207,30172,7,223
2020-07-23,179398,1062,68744,30182,10,515
2020-07-24,180528,1130,69521,30192,10,343
2020-07-25,181547,1019,70536,30196,4,0
2020-07-26,182565,1018,71550,30200,4,0
2020-07-27,183079,514,71788,30209,9,267
2020-07-28,183804,725,72270,30223,14,229
2020-07-29,185196,1392,73647,30238,15,0
2020-07-30,186573,1377,74819,30254,16,189
2020-07-31,187919,1346,76154,30265,11,0
2020-08-01,187919,0,76151,30268,3,0
2020-08-02,190739,2820,78967,30272,4,0
2020-08-03,191295,556,79501,30294,22,0
2020-08-04,192334,1039,79872,30296,2,666
2020-08-05,194029,1695,81406,30305,9,152
2020-08-06,195633,1604,82861,30312,7,142
2020-08-07,197921,2288,84761,30324,12,376
2020-08-08,199956,2035,86795,30325,1,0
2020-08-09,201990,2034,88828,30326,1,0
2020-08-10,202775,785,89599,30340,14,0
2020-08-11,204172,1397,90581,30354,14,401
2020-08-12,206696,2524,92853,30371,17,235
2020-08-13,209365,2669,95505,30388,17,0
2020-08-14,212211,2846,97958,30405,17,376
2020-08-15,215521,3310,101264,30409,4,0
2020-08-16,218536,3015,104278,30410,1,0
2020-08-17,219029,493,104530,30434,24,217
2020-08-18,221267,2238,106751,30451,17,0
2020-08-19,225043,3776,110510,30468,17,0
2020-08-20,229814,4771,115269,30480,12,0
2020-08-21,234400,4586,119068,30503,23,764
2020-08-22,238002,3602,122540,30512,9,121
2020-08-23,242899,4897,127413,30513,1,23
2020-08-24,244854,1955,129127,30528,15,226
2020-08-25,248158,3304,132090,30544,16,325
2020-08-26,253587,5429,137519,30544,0,0
2020-08-27,259698,6111,143138,30576,32,460
2020-08-28,267077,7379,150304,30596,20,193
2020-08-29,272530,5453,155751,30602,6,0
2020-08-30,277943,5413,161160,30606,4,0
2020-08-31,281025,3082,163921,30635,29,292
2020-09-01,286007,4982,168634,30661,26,243
2020-09-02,293024,7017,175375,30686,25,251
2020-09-03,300181,7157,182289,30686,0,243
2020-09-04,309156,8975,191264,30686,0,0
2020-09-05,317706,8550,199561,30698,12,241
2020-09-06,324777,7071,206629,30701,3,0
2020-09-07,328980,4203,210418,30726,25,389
2020-09-08,335524,6544,216534,30764,38,390
2020-09-09,344101,8577,224783,30794,30,298
2020-09-10,353944,9843,234389,30813,19,218
2020-09-11,363350,9406,243398,30893,80,317
2020-09-12,373911,10561,253942,30910,17,0
2020-09-13,381094,7183,261119,30916,6,0
2020-09-14,387252,6158,266795,30950,34,448
2020-09-15,395104,7852,274214,30999,49,384
2020-09-16,404888,9784,283508,31045,46,444
2020-09-17,415481,10593,293546,31095,50,505
2020-09-18,428696,13215,305874,31248,153,734
2020-09-19,442194,13498,319346,31274,26,0
2020-09-20,452763,10569,329904,31285,11,0
2020-09-21,458061,5298,333715,31338,53,1434
2020-09-22,468069,10008,343115,31416,78,530
2020-09-23,481141,13072,356144,31459,43,0
2020-09-24,497237,16096,371313,31511,52,875
2020-09-25,513034,15797,386482,31661,150,478
2020-09-26,527446,14412,400855,31700,39,0
2020-09-27,538569,11123,411951,31727,27,0
2020-09-28,542639,4070,415405,31808,81,535
2020-09-29,550690,8051,422470,31893,85,901
2020-09-30,563535,12845,434782,31956,63,470
2020-10-01,577505,13970,448689,32019,63,0
2020-10-02,589653,12148,459726,32149,130,981
2020-10-03,606625,16972,476649,32198,49,0
2020-10-04,619190,12565,489182,32230,32,0
2020-10-05,624274,5084,493295,32299,69,902
2020-10-06,634763,10489,503103,32365,66,615
2020-10-07,653509,18746,521271,32445,80,498
2020-10-08,671638,18129,538811,32521,76,513
2020-10-09,691977,20339,558519,32630,109,522
2020-10-10,718873,26896,585361,32684,54,0
2020-10-11,734974,16101,601416,32730,46,0
2020-10-12,743479,8505,609826,32825,95,0
2020-10-13,756472,12993,620859,32933,108,1852
2020-10-14,779063,22591,642613,33037,104,733
2020-10-15,809684,30621,672477,33125,88,669
2020-10-16,834770,25086,696771,33303,178,614
2020-10-17,867197,32427,729109,33392,89,0
2020-10-18,897034,29837,758861,33477,85,0
2020-10-19,910277,13243,770719,33623,146,1239
2020-10-20,930745,20468,790021,33885,262,904
2020-10-21,957421,26676,815721,34048,163,813
