time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries
2020-06-17,12294,44,511,598,0,60
2020-06-18,12344,50,502,600,2,57
2020-06-19,12391,47,509,600,0,40
2020-06-20,12391,0,509,600,0,0
2020-06-21,12391,0,509,600,0,0
2020-06-22,12527,136,578,602,2,65
2020-06-23,12561,34,565,603,1,46
2020-06-24,12615,54,590,603,0,29
2020-06-25,12636,21,573,603,0,38
2020-06-26,12675,39,563,604,1,48
2020-06-27,12675,0,563,604,0,0
2020-06-28,12675,0,563,604,0,0
2020-06-29,12751,76,534,605,1,104
2020-06-30,12768,17,514,605,0,37
2020-07-01,12794,26,495,606,1,44
2020-07-02,12815,21,440,606,0,76
2020-07-03,12832,17,409,606,0,48
2020-07-04,12832,0,409,606,0,0
2020-07-05,12832,0,409,606,0,0
2020-07-06,12878,46,336,607,1,118
2020-07-07,12888,10,296,609,2,48
2020-07-08,12900,12,290,609,0,18
2020-07-09,12916,16,262,609,0,44
2020-07-10,12946,30,260,609,0,32
2020-07-11,12946,0,260,609,0,0
2020-07-12,12946,0,260,609,0,0
2020-07-13,13037,91,297,610,1,53
2020-07-14,13061,24,291,610,0,30
2020-07-15,13092,31,300,610,0,22
2020-07-16,13124,32,319,610,0,13
2020-07-17,13173,49,353,611,1,14
2020-07-18,13173,0,353,611,0,0
2020-07-19,13173,0,353,611,0,0
2020-07-20,13262,89,400,611,0,42
2020-07-21,13302,40,430,611,0,10
2020-07-22,13348,46,463,611,0,13
2020-07-23,13390,42,479,612,1,25
2020-07-24,13438,48,485,613,1,41
2020-07-25,13438,0,485,613,0,0
2020-07-26,13438,0,485,613,0,0
2020-07-27,13547,109,517,613,0,77
2020-07-28,13577,30,513,613,0,34
2020-07-29,13634,57,535,614,1,34
2020-07-30,13725,91,584,615,1,41
2020-07-31,13789,64,596,615,0,52
2020-08-01,13789,0,596,615,0,0
2020-08-02,13789,0,596,615,0,0
2020-08-03,13996,207,698,616,1,104
2020-08-04,14073,77,742,616,0,33
2020-08-05,14185,112,816,616,0,38
2020-08-06,14306,121,902,617,1,34
2020-08-07,14442,136,985,617,0,53
2020-08-08,14442,0,985,617,0,0
2020-08-09,14442,0,985,617,0,0
2020-08-10,14815,373,1270,620,3,85
2020-08-11,14959,144,1350,621,1,63
2020-08-12,15070,111,1383,621,0,78
2020-08-13,15214,144,1462,621,0,65
2020-08-14,15379,165,1542,621,0,85
2020-08-15,15483,104,1587,621,0,59
2020-08-16,15617,134,1656,621,0,65
2020-08-17,15740,123,1702,621,0,77
2020-08-18,15855,115,1705,621,0,112
2020-08-19,15940,85,1668,621,0,122
2020-08-20,16056,116,1666,621,0,118
2020-08-21,16127,71,1562,621,0,175
2020-08-22,16239,112,1673,622,1,0
2020-08-23,16317,78,1515,622,0,236
2020-08-24,16397,80,1464,623,1,130
2020-08-25,16480,83,1392,623,0,155
2020-08-26,16537,57,1311,623,0,138
2020-08-27,16627,90,1240,624,1,160
2020-08-28,16700,73,1199,624,0,114
2020-08-29,16779,79,1166,624,0,112
2020-08-30,16891,112,1151,624,0,127
2020-08-31,16985,94,1156,624,0,89
2020-09-01,17084,99,1159,625,1,95
2020-09-02,17195,111,1156,626,1,113
2020-09-03,17374,179,1249,626,0,86
2020-09-04,17547,173,1334,627,1,87
2020-09-05,17736,189,1438,627,0,85
2020-09-06,17883,147,1496,627,0,89
2020-09-07,18113,230,1652,628,1,73
2020-09-08,18356,243,1821,628,0,74
2020-09-09,18607,251,1989,628,0,83
2020-09-10,18924,317,2226,629,1,79
2020-09-11,19216,292,2448,629,0,70
2020-09-12,19557,341,2680,630,1,108
2020-09-13,19890,333,2926,631,1,86
2020-09-14,20237,347,3167,633,2,104
2020-09-15,20571,334,3381,633,0,120
2020-09-16,20940,369,3549,634,1,200
2020-09-17,21393,453,3840,635,1,161
2020-09-18,21847,454,4102,635,0,192
2020-09-19,22436,589,4485,635,0,206
2020-09-20,22905,469,4753,638,3,198
2020-09-21,23323,418,4945,640,2,224
2020-09-22,23799,476,5123,641,1,297
2020-09-23,24357,558,5355,643,2,324
2020-09-24,24916,559,5625,645,2,287
2020-09-25,25594,678,5937,647,2,364
2020-09-26,26213,619,6215,648,1,340
2020-09-27,26637,424,6338,649,1,300
2020-09-28,27072,435,6481,649,0,292
2020-09-29,27464,392,6494,650,1,378
2020-09-30,27998,534,6594,650,0,434
2020-10-01,28396,398,6436,651,1,555
2020-10-02,28932,536,6456,652,1,515
2020-10-03,29302,370,6351,654,2,473
2020-10-04,29680,378,6306,658,4,419
2020-10-05,30057,377,6276,659,1,406
2020-10-06,30379,322,6061,663,4,533
2020-10-07,30710,331,5797,663,0,595
2020-10-08,31156,446,5592,665,2,649
2020-10-09,31638,482,5471,665,0,603
2020-10-10,32082,444,5428,667,2,485
2020-10-11,32422,340,5373,669,2,393
2020-10-12,32811,389,5399,671,2,361
2020-10-13,33101,290,5202,674,3,484
2020-10-14,33593,492,5238,675,1,455
2020-10-15,34023,430,5228,677,2,438
2020-10-16,34441,418,5213,677,0,433
2020-10-17,34941,500,5345,679,2,366
2020-10-18,35392,451,5457,680,1,338
2020-10-19,35844,452,5596,686,6,307
2020-10-20,36373,529,5687,688,2,436
2020-10-21,37003,630,5881,690,2,434
2020-10-22,37763,760,6192,694,4,445
2020-10-23,38622,859,6630,697,3,418
2020-10-24,39411,789,7010,700,3,406
2020-10-25,40356,945,7669,702,2,284
2020-10-26,41412,1056,8467,708,6,252
2020-10-27,42157,745,8751,709,1,460
2020-10-28,43174,1017,9333,715,6,429
2020-10-29,44034,860,9717,716,1,475
2020-10-30,45225,1191,10454,719,3,451
2020-10-31,46351,1126,11107,721,2,471
