time,total_cases,daily_cases,total_currently_infected,total_death,death_per_day,new_recoveries
2020-05-21,82967,2,84,4634,0,5
2020-05-22,82971,4,82,4634,0,6
2020-05-23,82971,0,79,4634,0,3
2020-05-24,82974,3,79,4634,0,3
2020-05-25,82985,11,83,4634,0,7
2020-05-26,82992,7,81,4634,0,9
2020-05-27,82993,1,79,4634,0,3
2020-05-28,82995,2,73,4634,0,8
2020-05-29,82995,0,70,4634,0,3
2020-05-30,82999,4,63,4634,0,11
2020-05-31,83001,2,63,4634,0,2
2020-06-01,83017,16,76,4634,0,3
2020-06-02,83021,4,72,4634,0,8
2020-06-03,83021,0,73,4634,0,-1
2020-06-04,83022,1,69,4634,0,5
2020-06-05,83027,5,66,4634,0,8
2020-06-06,83030,3,67,4634,0,2
2020-06-07,83036,6,70,4634,0,3
2020-06-08,83040,4,65,4634,0,9
2020-06-09,83043,3,58,4634,0,10
2020-06-10,83046,3,55,4634,0,6
2020-06-11,83057,11,62,4634,0,4
2020-06-12,83064,7,65,4634,0,4
2020-06-13,83075,11,74,4634,0,2
2020-06-14,83132,57,129,4634,0,2
2020-06-15,83181,49,177,4634,0,1
2020-06-16,83221,40,210,4634,0,7
2020-06-17,83265,44,252,4634,0,2
2020-06-18,83293,28,265,4634,0,15
2020-06-19,83325,32,293,4634,0,4
2020-06-20,83352,27,308,4634,0,12
2020-06-21,83378,26,331,4634,0,3
2020-06-22,83396,18,349,4634,0,0
2020-06-23,83418,22,359,4634,0,12
2020-06-24,83430,12,368,4634,0,3
2020-06-25,83449,19,382,4634,0,5
2020-06-26,83462,13,389,4634,0,6
2020-06-27,83483,21,405,4634,0,5
2020-06-28,83500,17,415,4634,0,7
2020-06-29,83512,12,418,4634,0,9
2020-06-30,83531,19,428,4634,0,9
2020-07-01,83534,3,421,4634,0,10
2020-07-02,83537,3,416,4634,0,8
2020-07-03,83542,5,409,4634,0,12
2020-07-04,83545,3,402,4634,0,10
2020-07-05,83553,8,403,4634,0,7
2020-07-06,83557,4,405,4634,0,2
2020-07-07,83565,8,403,4634,0,10
2020-07-08,83572,7,390,4634,0,20
2020-07-09,83581,9,357,4634,0,42
2020-07-10,83585,4,342,4634,0,19
2020-07-11,83587,2,330,4634,0,14
2020-07-12,83594,7,326,4634,0,11
2020-07-13,83602,8,320,4634,0,14
2020-07-14,83605,3,297,4634,0,26
2020-07-15,83611,6,284,4634,0,19
2020-07-16,83612,1,259,4634,0,26
2020-07-17,83622,10,251,4634,0,18
2020-07-18,83644,22,252,4634,0,21
2020-07-19,83660,16,251,4634,0,17
2020-07-20,83682,22,249,4634,0,24
2020-07-21,83693,11,242,4634,0,18
2020-07-22,83707,14,233,4634,0,23
2020-07-23,83729,22,240,4634,0,15
2020-07-24,83750,21,243,4634,0,18
2020-07-25,83784,34,261,4634,0,16
2020-07-26,83830,46,288,4634,0,19
2020-07-27,83891,61,339,4634,0,10
2020-07-28,83959,68,391,4634,0,16
2020-07-29,84060,101,482,4634,0,10
2020-07-30,84165,105,574,4634,0,13
2020-07-31,84292,127,684,4634,0,17
2020-08-01,84336,44,713,4634,0,15
2020-08-02,84385,49,748,4634,0,14
2020-08-03,84428,43,781,4634,0,10
2020-08-04,84464,36,800,4634,0,17
2020-08-05,84491,27,810,4634,0,17
2020-08-06,84528,37,837,4634,0,10
2020-08-07,84565,37,843,4634,0,31
2020-08-08,84596,31,839,4634,0,35
2020-08-09,84619,23,817,4634,0,45
2020-08-10,84668,49,802,4634,0,64
2020-08-11,84712,44,794,4634,0,52
2020-08-12,84737,25,761,4634,0,58
2020-08-13,84756,19,724,4634,0,56
2020-08-14,84786,30,690,4634,0,64
2020-08-15,84808,22,655,4634,0,57
2020-08-16,84827,19,618,4634,0,56
2020-08-17,84849,22,612,4634,0,28
2020-08-18,84871,22,595,4634,0,39
2020-08-19,84888,17,569,4634,0,43
2020-08-20,84895,7,516,4634,0,60
2020-08-21,84917,22,491,4634,0,47
2020-08-22,84939,22,454,4634,0,59
2020-08-23,84951,12,422,4634,0,44
2020-08-24,84967,16,408,4634,0,30
2020-08-25,84981,14,386,4634,0,36
2020-08-26,84996,15,347,4634,0,54
2020-08-27,85004,8,324,4634,0,31
2020-08-28,85013,9,288,4634,0,45
2020-08-29,85022,9,262,4634,0,35
2020-08-30,85031,9,244,4634,0,27
2020-08-31,85048,17,237,4634,0,24
2020-09-01,85058,10,216,4634,0,31
2020-09-02,85066,8,198,4634,0,26
2020-09-03,85077,11,192,4634,0,17
2020-09-04,85102,25,205,4634,0,12
2020-09-05,85112,10,194,4634,0,21
2020-09-06,85122,10,186,4634,0,18
2020-09-07,85134,12,180,4634,0,18
2020-09-08,85144,10,175,4634,0,15
2020-09-09,85146,2,165,4634,0,12
2020-09-10,85153,7,161,4634,0,11
2020-09-11,85168,15,157,4634,0,19
2020-09-12,85174,6,154,4634,0,9
2020-09-13,85184,10,151,4634,0,13
2020-09-14,85194,10,145,4634,0,16
2020-09-15,85202,8,142,4634,0,11
2020-09-16,85214,12,143,4634,0,11
2020-09-17,85223,9,141,4634,0,11
2020-09-18,85255,32,165,4634,0,8
2020-09-19,85269,14,171,4634,0,8
2020-09-20,85279,10,168,4634,0,13
2020-09-21,85291,12,173,4634,0,7
2020-09-22,85297,6,166,4634,0,13
2020-09-23,85307,10,168,4634,0,8
2020-09-24,85314,7,167,4634,0,8
2020-09-25,85322,8,166,4634,0,9
2020-09-26,85337,15,167,4634,0,14
2020-09-27,85351,14,176,4634,0,5
2020-09-28,85372,21,185,4634,0,12
2020-09-29,85384,12,184,4634,0,13
2020-09-30,85403,19,191,4634,0,12
2020-10-01,85414,11,186,4634,0,16
2020-10-02,85424,10,189,4634,0,7
2020-10-03,85434,10,189,4634,0,10
